truck,car,motor,bus,train,build,sky,wall,vaget,bike,road,terrain,pole,bridge,person,traffic sign,side walk,traffic light,rider,lat,lng
,0.000291824,,,,0.007738113,0.163015366,0.005685806,0.696054459,1.72E-05,0.052801132,,0.000114441,0.06436348,0.001390457,,0.008478165,3.81E-06,0.001022339,114.1682656,22.58727226
,0.000732422,1.72E-05,,,0.083646774,0.075151443,0.000583649,0.740604401,,0.030872345,0.033992767,0.001993179,0.003017426,3.05E-05,0.000846863,0.029478073,9.54E-06,,113.9237061,22.53968183
0.000190735,1.91E-06,,,,0.000850677,0.528730392,6.87E-05,0.257419586,,0.143123627,0.057563782,0.001085281,0.009864807,,0.002073288,3.81E-06,,,113.9478197,22.51515263
0.073152542,0.02066803,0.011968613,0.003980637,0.001462936,0.268377304,0.307121277,,0.121839523,0.00287056,0.122325897,,0.001327515,0.003400803,0.000167847,0.000463486,0.061676025,0.000173569,,114.1115274,22.54822617
0.005577087,0.000646591,7.06E-05,,,,0.311830521,,0.499105453,,0.172670364,0.001533508,6.48E-05,1.91E-06,,,0.009475708,,,114.169701,22.62718958
0.056751251,0.004560471,,,,0.030796051,0.465456009,0.000152588,0.274110794,,0.122251511,0.004304886,0.002267838,0.036417007,0.001256943,0.000501633,0.002048492,0.000101089,,114.0557251,22.61717621
0.026786804,0.005327225,1.91E-06,,,0.414731979,0.313180923,0.066757202,0.004459381,,0.131546021,0.009859085,0.001213074,0.007556915,0.000228882,0.00066185,0.018629074,1.53E-05,2.10E-05,113.8100839,22.62519755
0.000152588,0.000482559,,,,0.056819916,0.546281815,1.34E-05,0.143918991,,0.09696579,0.086395264,0.000619888,0.067659378,6.29E-05,4.20E-05,0.001562119,,,113.9939246,22.52902961
0.013711929,0.049417496,,,,0.004583359,0.584039688,,0.131546021,,0.193275452,0.003807068,0.009916306,0.007570267,3.81E-06,0.000591278,0.002353668,0.000160217,,113.9907395,22.55813532
,0.045770645,6.87E-05,,,0.006139755,0.468248367,,0.261947632,1.53E-05,0.168470383,0.000301361,0.00627327,0.032138824,,0.000238419,0.011318207,4.58E-05,,113.8905897,22.5578034
,0.000879288,1.91E-06,,,0.024419785,0.523132324,,0.233318329,,0.15140152,0.013931274,0.005872726,,0.000200272,0.000335693,0.047241211,0.000242233,,113.8789508,22.5041663
0.000114441,0.001695633,1.91E-06,,,0.00022316,0.368852615,0.001350403,0.380540848,2.86E-05,0.188585281,,0.004516602,0.034736633,,5.53E-05,0.019943237,0.000331879,,114.0094403,22.61262275
0.046878815,0.056531906,0.006803513,,,0.07481575,0.204893112,0.011768341,0.464935303,0.005516052,0.053981781,0.017404556,0.00361824,0.014318466,0.009384155,0.001268387,0.028779984,,7.82E-05,114.035778,22.54391236
,0.008806229,1.34E-05,,,0.019254684,0.267744064,,0.484270096,0.005073547,0.058311462,0.018751144,0.020359039,0.098012924,0.000963211,0.002937317,0.016479492,,,114.0487753,22.54954573
0.00144577,0.005098343,0.001064301,9.54E-06,,0.022163391,0.647306442,0.031476974,0.150880814,3.81E-05,0.122228622,0.00097847,0.001338959,0.000835419,1.91E-06,0.002092361,0.013875961,,0.000141144,113.983458,22.58625866
0.007909775,0.00100708,,3.81E-06,,0.002531052,0.4815979,0.149145126,0.153251648,,0.155708313,,0.004678726,0.031171799,0.000598907,0.000871658,0.012430191,7.06E-05,,113.888196,22.69534173
,0.000747681,0.000125885,,1.91E-06,0.080400467,0.404138565,0.010063171,0.20369339,0.000818253,0.119808197,0.094642639,0.011680603,0.045703888,0.001283646,0.004512787,0.023229599,7.82E-05,4.77E-05,114.0114655,22.64889639
0.000135422,1.91E-06,,2.10E-05,,0.006664276,0.447481155,0.003377914,0.367614746,1.91E-06,0.136886597,0.023860931,0.000576019,0.006381989,,0.000270844,0.007701874,,,113.9989671,22.64431651
1.91E-06,3.43E-05,,,,0.013832092,0.496814728,,0.290010452,,0.149242401,0.038412094,0.004238129,0.000179291,0.000360489,0.001432419,0.006418228,,,113.8349462,22.57876722
,0.024246216,9.73E-05,,,0.09679985,0.54287529,,0.168478012,5.53E-05,0.128072739,0.009206772,0.00270462,0.013402939,0.000928879,0.00104332,0.013065338,,,113.8669023,22.56367965
0.033788681,,,,,0.315872192,0.264144897,0.002729416,0.243879318,0.00063324,0.038259506,0.000379562,0.004127502,0.095216751,5.34E-05,0.000289917,0.001138687,0.000463486,,113.9118075,22.5259045
0.000301361,0.009336472,3.81E-06,,,0.103128433,0.152770996,0.000179291,0.508155823,0.004987717,0.156637192,0.011102676,0.002571106,0.009809494,0.001016617,0.0027771,0.038164139,3.43E-05,,113.9139648,22.49486503
,0.05399704,0.001325607,,,0.320262909,0.319005966,0.007139206,0.039787292,0.003480911,0.104551315,0.000164032,0.004217148,0.123783112,0.00056839,0.006101608,0.01093483,7.63E-06,0.005649567,114.1206162,22.54205013
,0.011335373,,0.002250671,,0.000997543,0.431325912,0.001403809,0.207975388,,0.24325943,0.008295059,0.000589371,0.087713242,7.63E-06,0.001150131,0.004312515,0.000360489,,113.9010353,22.59164416
,0.001628876,3.81E-06,,,0.006967545,0.414617538,0.00028038,0.33760643,0.00287056,0.15958786,,0.002305984,0.007972717,0.000141144,0.000335693,0.066635132,2.29E-05,,114.0317965,22.64366295
0.003520966,0.017528534,0.001731873,3.05E-05,,0.257144928,0.375053406,0.000934601,0.087919235,0.016273499,0.203979492,0.000406265,0.007514954,0.000225067,0.007005692,0.004766464,0.016145706,0.000146866,0.000648499,114.104126,22.56172926
,0.051683426,,0.020366669,,0.183605194,0.363840103,,0.230119705,,0.108854294,0.012384415,0.000907898,0.024150848,,,0.005056381,7.63E-06,,113.8366677,22.61515307
0.022672653,0.000143051,,,,0.000928879,0.447359085,,0.239133835,3.81E-06,0.152759552,0.006139755,0.000751495,0.12582016,,0.001159668,0.004104614,,,114.0916922,22.61717271
,0.005813599,,,,0.173742294,0.396383286,0.000104904,0.171491623,0.001678467,0.199455261,0.00594902,0.005521774,0.017065048,0.000844955,0.001853943,0.021043777,2.86E-05,,114.0417112,22.64501166
,1.14E-05,,9.54E-06,,0.036718369,0.278291702,,0.576761246,,0.109149933,5.72E-06,1.91E-06,,,,,2.67E-05,,113.9467196,22.54309082
0.001079559,0.007764816,0.000827789,0.012599945,,0.043697357,0.520227432,,0.15961647,0.000120163,0.208297729,9.16E-05,0.00211525,0.029756546,9.54E-06,0.006084442,0.008686066,1.91E-06,,113.8888881,22.55744901
0.000406265,0.011650085,0.001144409,3.81E-06,1.14E-05,0.143579483,0.002841949,,0.686538696,0.004299164,0.076118469,0.002836227,0.000179291,0.054016113,0.004732132,,0.009716034,,0.002902985,113.8828912,22.58872742
,0.04454422,0.000976563,,,0.026866913,0.24288559,0.004463196,0.53446579,0.012248993,0.060747147,0.040830612,0.001213074,0.009403229,0.000370026,0.001783371,0.019584656,,0.000593185,113.9091187,22.56711473
0.035430908,0.020046234,0.000196457,1.34E-05,,0.212242126,0.447124481,0.028301239,0.0333004,0.005090714,0.136054993,0.002887726,0.007293701,0.03503418,0.000890732,0.001630783,0.031543732,3.62E-05,0.003858566,114.0557251,22.62591813
0.00066185,0.057722092,0.001281738,2.10E-05,9.54E-05,0.127094269,0.407747269,0.00138855,0.163362503,0.007446289,0.140424728,0.009250641,0.025550842,0.01068306,0.006980896,0.005205154,0.033126831,0.002841949,9.16E-05,114.0260015,22.64041086
,,,,,0.000612259,0.040786743,,0.750627518,,0.078248978,0.124130249,0.000234604,0.00120163,,,0.005134583,,,113.9758498,22.55231361
0.000417709,0.000867844,3.24E-05,,,0.05288887,0.639091492,0.007009506,0.075317383,0.000148773,0.179574966,0.001497269,0.004343033,0.01102829,9.92E-05,0.001205444,0.027166367,0.00028801,,114.1546959,22.62262546
,0.045713425,0.00019455,,,0.372991562,0.27394104,0.000120163,0.085725784,0.009138107,0.128040314,0.020078659,0.005609512,0.002470016,0.009998322,0.001838684,0.041828156,0.000127792,0.003160477,114.058038,22.53771973
0.023340225,0.025493622,0.000392914,,,0.031793594,0.051057816,,0.634912491,4.01E-05,0.177600861,1.91E-05,0.000175476,0.037359238,0.000137329,0.000480652,0.018173218,,,113.9189522,22.49310303
,0.000335693,7.63E-06,2.86E-05,,0.027801514,0.538702011,,0.220386505,,0.205942154,0.001420975,0.001924515,0.002719879,0.000587463,0.000146866,0.000137329,0.000795364,4.01E-05,113.9266495,22.61060705
6.48E-05,0.000799179,,,,0.039012909,0.575815201,,0.123048782,0.003173828,0.141113281,0.016340256,0.027996063,0.014238358,0.000928879,0.014472961,0.035064697,0.008901596,5.72E-06,113.9388554,22.51328809
0.042682648,0.00535202,,,4.01E-05,0.242494583,0.406732559,0.015356064,0.022441864,,0.11774826,7.63E-05,0.016452789,0.111871719,0.000175476,0.004220963,0.015232086,9.92E-05,,114.0663027,22.65916658
,0.112047195,,,,0.349275589,0.012086868,0.000116348,0.435998917,0.000871658,0.03187561,0.007268906,0.000244141,0.045724869,0.000429153,0.0014534,0.003583908,,,114.0292353,22.63181129
0.001113892,0.046962738,0.000398636,,,0.03629303,0.373949051,,0.360082626,4.58E-05,0.158189774,0.015016556,0.003919601,0.004440308,,1.34E-05,0.000551224,,,114.0384557,22.5308549
0.008914948,0.017133713,0.002368927,0.000217438,1.34E-05,0.054401398,0.525392532,,0.158277512,0.000494003,0.213636398,0.000249863,0.005641937,0.011617661,9.54E-06,0.001533508,0.000551224,0.000522614,,113.9185236,22.55553304
,3.24E-05,0.00018692,,,0.019573212,0.502614975,,0.26852417,0.000905991,0.14670372,0.001529694,0.005420685,0.000387192,0.000167847,3.05E-05,0.054895401,3.81E-06,,114.0554542,22.66828254
0.000453949,0.000190735,1.91E-05,,,0.017147064,0.381261826,,0.546066284,,0.03103447,0.008234024,0.010282516,0.000513077,,0.00551033,0.000110626,0.000152588,,113.9473651,22.51882051
,,,,,0.025365829,0.152610779,0.204883575,0.502332687,,0.091983795,0.012537003,0.000144958,0.007030487,,,0.004087448,,,113.8604517,22.55848878
0.001028061,0.001420975,9.54E-06,0.01729393,3.43E-05,0.07359314,0.422491074,5.72E-05,0.211675644,0.005256653,0.143882751,0.001401901,0.001337051,0.071245193,0.011175156,0.002370834,0.036287308,0.000108719,0.000307083,113.9238566,22.67463679
0.002183914,0.029085159,0.000457764,0.000154495,3.81E-05,0.035923004,0.651296616,0.000619888,0.044494629,0.001371384,0.156017303,0.003177643,0.017910004,0.024839401,0.004421234,0.000564575,0.027351379,0.000602722,0.0004673,114.1215597,22.65388348
0.000181198,0.007553101,,,,0.012327194,0.340711594,0.000440598,0.396472931,4.01E-05,0.133270264,0.030965805,0.004367828,0.066043854,0.000230789,0.000188828,0.008113861,6.87E-05,,113.8084783,22.66397481
,0.004137039,,,,0.281667709,0.119718552,,0.483186722,,0.102619171,0.004880905,0.004499435,,,,0.000261307,5.72E-06,,113.9505789,22.53605902
,0.001960754,1.91E-06,,,0.047258377,0.562747955,3.81E-06,0.133457184,3.81E-06,0.169088364,0.000581741,0.000427246,0.029079437,1.91E-06,0.000537872,0.055826187,,,113.9505877,22.52411658
0.013231277,0.058635712,0.002170563,0.000183105,,0.166505814,0.270887375,,0.228591919,0.001899719,0.163215637,0.007928848,0.006931305,0.051996231,9.92E-05,0.018070221,0.010620117,9.54E-06,,113.8830423,22.56510729
0.000247955,0.011541367,0.000175476,0.000177383,1.34E-05,0.116939545,0.60125351,0.000715256,0.013332367,0.000181198,0.19575119,0.032409668,0.004798889,0.006549835,0.00097084,0.009252548,0.006542206,0.000123978,,113.9449902,22.56553702
,0.000520706,,,,0.000957489,0.120191574,0.000352859,0.68784523,3.81E-05,0.122573853,0.000221252,0.000623703,0.056396484,,6.10E-05,0.011194229,,,114.1461577,22.58641454
4.39E-05,0.000680923,9.54E-06,,,0.828266144,0.058898926,,0.000669479,0.005420685,0.063768387,0.000305176,6.68E-05,3.05E-05,0.008728027,0.000967026,0.033121109,,,114.0360384,22.52007778
,0.010389328,,,,0.020446777,0.319583893,2.48E-05,0.51537323,,0.127119064,,9.92E-05,0.003767014,,,0.004173279,,,113.8609351,22.60462827
0.005691528,0.063549042,0.006006241,4.01E-05,,0.054719925,0.314525604,0.046449661,0.376413345,0.000776291,0.070789337,,0.005569458,0.017557144,0.004091263,0.00056076,0.034235001,1.91E-06,,114.1214181,22.60982707
0.002031326,0.006025314,0.000740051,,,0.258460999,0.380918503,0.000101089,0.086559296,0.004573822,0.129348755,0.00438118,0.005062103,0.068996429,0.004552841,0.00425148,0.044801712,5.72E-06,0.000165939,113.92864,22.57832447
0.007703781,0.018880844,0.000656128,0.007774353,6.68E-05,0.056705475,0.639583588,2.29E-05,0.108535767,0.00138092,0.07336998,0.040424347,0.000185013,0.000457764,0.000524521,0.005899429,0.038747787,5.72E-05,,113.9179685,22.58165225
,1.91E-06,,,,0.002382278,0.149971008,0.020353317,0.767995834,0.000125885,0.030460358,0.000146866,0.001590729,0.024614334,0.001073837,0.001527786,0.000370026,9.54E-06,0.000352859,114.11356,22.55466459
,0.000108719,0.000221252,,,0.00920105,0.420373917,,0.359472275,2.86E-05,0.102083206,0.015007019,8.20E-05,0.051193237,,,0.043205261,,,114.1106104,22.65902819
7.06E-05,0.023983002,0.000675201,,,0.016334534,0.543493271,0.000720978,0.182216644,7.63E-06,0.201313019,0.022817612,0.005809784,0.00223732,1.34E-05,1.91E-06,0.001010895,0.000270844,,113.948816,22.55591533
,0.000574112,,,,0.079401016,0.449388504,,0.331895828,,0.111234665,0.006593704,0.001266479,0.016273499,0.003314972,0.001005173,1.91E-05,9.54E-06,,113.8449648,22.59807383
0.008821487,0.016868591,7.63E-06,,,0.320322037,0.070713043,0.000417709,0.391864777,0.00226593,0.100826263,0.002803802,0.007001877,0.045873642,0.021501541,0.002994537,0.007492065,0.00069046,0.000511169,114.1453619,22.6101459
,5.15E-05,4.96E-05,0.019643784,,0.000986099,0.577560425,,0.230993271,4.01E-05,0.14084816,0.008029938,0.004770279,0.002376556,2.67E-05,0.008607864,0.006961823,3.05E-05,,113.9065854,22.64574272
,0.00060463,5.72E-06,,,0.488098145,0.040966034,0.004230499,0.314533234,0.001514435,0.090536118,0.003305435,0.029937744,0.007587433,0.00066185,0.005706787,0.013183594,9.16E-05,1.34E-05,114.0629272,22.55863052
,0.010511398,9.54E-06,,,0.001104355,0.44017601,,0.412158966,,0.090806961,0.033491135,0.00387001,0.002841949,,6.87E-05,0.005937576,,,114.1307368,22.63157769
0.027065277,0.021253586,0.00028801,,,0.363080978,0.283239365,0.001720428,0.04161644,0.005496979,0.157604218,7.63E-06,0.003055573,0.051692963,0.00144577,0.000963211,0.042247772,3.81E-06,0.00019455,114.032421,22.63103957
0.422754288,0.0116539,2.10E-05,0.014429092,0.000642776,0.337221146,0.136554718,,0.001430511,0.000904083,0.043958664,,2.48E-05,0.001935959,0.004543304,7.25E-05,0.024742126,8.77E-05,,113.9232855,22.49019372
,0.000471115,,,,0.387552261,0.292169571,0.00579071,0.052799225,0.001237869,0.184194565,0.020105362,0.007394791,0.006282806,0.003095627,0.001285553,0.038352966,1.14E-05,0.000232697,114.0231602,22.62846791
0.000429153,0.007852554,,,,0.011323929,0.480947495,0.01282692,0.238723755,,0.203207016,0.013391495,0.002542496,0.000680923,,9.54E-06,0.02904129,,,113.9805024,22.55448875
0.000579834,0.00091362,9.54E-06,0.000696182,1.14E-05,0.054544449,0.487594604,,0.222539902,0.000183105,0.087581635,0.00018692,0.000274658,0.099424362,0.002174377,0.004003525,0.039415359,0.000833511,9.54E-06,114.0688007,22.65833728
7.63E-06,0.00028038,,,,0.134525299,0.464164734,0.026447296,0.234537125,,0.114793777,0.019369125,0.00122261,0.00460434,0.000421524,8.58E-05,0.000514984,1.91E-06,,114.1625361,22.64047654
0.000617981,0.00538063,1.53E-05,,0.000242233,0.04117775,0.676214218,0.013412476,0.007534027,,0.191726685,0.010139465,0.002662659,0.023227692,0.000558853,0.002916336,0.025110245,4.01E-05,,113.8718773,22.54728835
,,,,,0.003177643,,0.001056671,0.901870728,0.000307083,0.048397064,0.008583069,0.000200272,0.019428253,0.004320145,,0.012559891,,0.001075745,113.9186378,22.55153467
0.004432678,0.000249863,3.81E-06,0.005535126,0.000427246,0.141691208,0.362344742,,0.240915298,,0.20475769,0.001327515,0.008646011,0.015380859,0.000431061,0.006027222,0.008459091,0.000347137,,114.1288674,22.61087562
0.000101089,0.022405624,1.91E-06,6.68E-05,,0.141260147,0.491744995,7.63E-06,0.051504135,0.001077652,0.176082611,3.81E-06,0.004449844,0.088127136,0.002326965,0.00164032,0.020153046,2.10E-05,1.91E-06,114.0629085,22.63858386
,0.005981445,,,,0.000864029,0.577104568,,0.237024307,3.81E-06,0.141214371,0.011312485,0.002500534,0.021389008,6.10E-05,,0.003520966,,,113.8935751,22.66375718
0.000497818,0.002429962,0.000501633,0.015703201,,0.193161011,0.481412888,,0.047319412,0.004617691,0.234729767,0.000190735,0.005392075,0.001249313,0.001737595,0.000328064,0.009054184,0.001285553,0.001365662,114.0670565,22.66032621
,0.000297546,1.91E-06,,,0.078422546,0.249336243,0.000595093,0.441667557,0.000318527,0.079017639,0.01389122,0.010789871,0.113962173,0.000965118,0.000242233,0.008495331,7.63E-06,0.002965927,113.805289,22.69053678
0.000240326,0.020359039,0.001808167,2.48E-05,,0.092075348,0.503622055,0.001823425,0.141691208,0.002199173,0.140592575,0.039163589,0.00402832,0.034164429,0.00041008,0.012109756,0.005775452,0.000240326,0.000648499,113.8554304,22.62041714
,0.006326675,0.000116348,,,0.141729355,0.243667603,,0.413990021,0.03144455,0.110294342,0.001628876,0.004543304,0.000371933,0.003786087,0.001541138,0.040616989,,0.000919342,113.9354556,22.52807617
0.001419067,0.061214447,0.000104904,5.53E-05,,0.227085114,0.378894806,0.006288528,0.106592178,0.023223877,0.170337677,,0.003271103,0.00850296,0.002155304,0.002677917,0.008932114,0.000221252,,113.9182676,22.52537861
1.14E-05,0.047815323,0.006622314,0.000177383,3.81E-06,0.278373718,0.066839218,4.96E-05,0.428165436,0.008159637,0.104557037,0.000310898,0.000961304,0.001457214,0.020526886,0.001157761,0.034927368,,0.000860214,114.0153797,22.65987822
,3.05E-05,,,,0.026079178,0.290765762,1.91E-06,0.547050476,,0.054145813,0.010137558,0.013660431,0.046051025,0.000226974,0.0001297,0.012691498,5.72E-06,,114.1197993,22.66543528
3.05E-05,0.001014709,,,3.24E-05,0.009479523,0.168169022,0.038101196,0.67624855,0.000101089,0.053476334,0.023513794,0.001544952,0.016983032,0.000471115,,0.011810303,,,114.0370707,22.64215374
0.000919342,0.02596283,5.34E-05,,,0.55254364,0.200042725,0.000221252,0.013353348,0.005083084,0.127504349,0.002054214,0.003343582,0.039627075,,1.34E-05,0.030254364,,,113.9075334,22.51504654
7.63E-06,0.013479233,,,,0.014760971,0.209388733,,0.564928055,0.000713348,0.08045578,0.01269722,0.001253128,0.038639069,0.001214981,0.000638962,0.06278801,1.14E-05,,113.8930829,22.59192831
0.002971649,0.005908966,1.91E-06,,,0.232339859,0.427122116,0.000421524,0.068853378,0.000587463,0.143360138,,0.004034042,0.088623047,0.004898071,0.000944138,0.020832062,7.82E-05,,113.857355,22.57349145
0.023271561,0.035615921,3.62E-05,,,0.275009155,0.3516922,3.81E-06,0.086769104,,0.212182999,0.006633759,0.002780914,0.006343842,3.24E-05,0.000377655,0.000226974,,,113.9785593,22.55724538
,0.001167297,,,,0.003826141,0.377882004,,0.455621719,0.000114441,0.101348877,0.028844833,0.007497787,0.014638901,0.002372742,,0.007627487,1.91E-06,3.24E-05,114.0407067,22.64049288
5.91E-05,0.020429611,0.000402451,,7.63E-06,0.136148453,0.350755692,0.002946854,0.283510208,0.00894165,0.115430832,4.77E-05,0.002597809,0.018411636,0.003297806,0.003295898,0.054693222,,,113.9178235,22.52342854
,0.016199112,0.000732422,,,0.178211212,0.017753601,0.001724243,0.593099594,0.01912117,0.07598114,0.003623962,4.58E-05,0.008598328,0.017724991,0.000270844,0.065015793,,0.002874374,114.1065103,22.55397313
0.002855301,0.025043488,,9.73E-05,,0.015987396,0.622280121,,0.125827789,0.000823975,0.123006821,0.043107986,0.001382828,0.021770477,0.000312805,0.000221252,0.018241882,1.72E-05,,113.9351479,22.48611926
0.010288239,0.000200272,,1.34E-05,,0.265363693,0.408367157,0.000110626,0.109630585,1.53E-05,0.090360641,0.014314651,0.003728867,0.046478271,5.34E-05,0.000371933,0.051559448,0.000120163,,113.9430589,22.55937091
